"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	2231	3296848	67.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	2369	3401231	69.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	2340	3478965	67.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	2427	3585797	67.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	2575	3674026	70.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	2584	3767371	68.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	2645	3857273	68.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	2665	3940174	67.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	2754	3994027	69.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	2855	4101270	69.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	2999	4111823	72.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	2946	4142710	71.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	2934	4175001	70.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	44	2541534	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	46	2611097	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	53	2722869	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	43	2808111	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	47	2890489	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	56	2964104	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	36	3035459	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	53	3112991	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	55	3199084	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	44	3296848	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	65	3401231	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	47	3478965	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	41	3585797	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	67	3674026	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	58	3767371	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	50	3857273	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	66	3940174	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	66	3994027	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	80	4101270	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	62	4111823	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	71	4142710	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	70	4175001	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	61	2541534	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	58	2611097	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	64	2722869	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	59	2808111	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	85	2890489	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	62	2964104	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	84	3035459	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	74	3112991	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	68	3199084	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	79	3296848	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	74	3401231	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	80	3478965	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	76	3585797	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	84	3674026	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	71	3767371	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	94	3857273	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	75	3940174	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	72	3994027	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	75	4101270	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	101	4111823	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	75	4142710	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	78	4175001	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	99	2541534	3.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	102	2611097	3.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	85	2722869	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	102	2808111	3.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	117	2890489	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	123	2964104	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	114	3035459	3.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	121	3112991	3.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	112	3199084	3.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	136	3296848	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	129	3401231	3.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	111	3478965	3.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	124	3585797	3.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	138	3674026	3.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	125	3767371	3.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	162	3857273	4.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	146	3940174	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	140	3994027	3.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	158	4101270	3.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	163	4111823	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	149	4142710	3.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	148	4175001	3.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	155	2541534	6.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	187	2611097	7.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	193	2722869	7.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	211	2808111	7.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	225	2890489	7.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	210	2964104	7.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	187	3035459	6.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	201	3112991	6.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	206	3199084	6.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	240	3296848	7.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	258	3401231	7.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	244	3478965	7.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	259	3585797	7.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	239	3674026	6.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	283	3767371	7.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	270	3857273	7.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	283	3940174	7.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	277	3994027	6.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	294	4101270	7.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	298	4111823	7.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	300	4142710	7.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	305	4175001	7.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	114	2541534	4.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	121	2611097	4.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	129	2722869	4.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	154	2808111	5.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	144	2890489	5.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	168	2964104	5.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	169	3035459	5.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	181	3112991	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	186	3199084	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	203	3296848	6.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	239	3401231	7.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	241	3478965	6.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	215	3585797	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	255	3674026	6.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	276	3767371	7.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	295	3857273	7.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	280	3940174	7.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	318	3994027	8.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	303	4101270	7.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	318	4111823	7.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	295	4142710	7.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	300	4175001	7.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	67	2541534	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	73	2611097	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	88	2722869	3.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	85	2808111	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	123	2890489	4.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	106	2964104	3.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	117	3035459	3.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	123	3112991	4.0
