"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	72	3802988	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	104	3793231	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	82	3797834	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	8801	3831098	229.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	5471	3166928	172.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	5539	3199210	173.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	5325	3241467	164.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	5356	3273969	163.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	5357	3303059	162.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	5217	3324658	156.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	5097	3347579	152.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	5033	3372310	149.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	5160	3401460	151.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	5110	3437306	148.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	5301	3477179	152.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	5401	3508921	153.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	5277	3551546	148.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	5283	3594914	147.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	5309	3638549	145.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	5440	3693590	147.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	5245	3732849	140.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	5502	3760839	146.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	5320	3802988	139.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	5233	3793231	138.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	5185	3797834	136.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	5169	3831098	134.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	137	3166928	4.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	147	3199210	4.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	133	3241467	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	133	3273969	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	121	3303059	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	137	3324658	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	136	3347579	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	97	3372310	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	140	3401460	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	117	3437306	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	109	3477179	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	108	3508921	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	112	3551546	3.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	113	3594914	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	122	3638549	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	105	3693590	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	99	3732849	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	108	3760839	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	115	3802988	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	107	3793231	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	110	3797834	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	95	3831098	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	236	3166928	7.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	203	3199210	6.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	220	3241467	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	194	3273969	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	198	3303059	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	184	3324658	5.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	173	3347579	5.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	184	3372310	5.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	154	3401460	4.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	157	3437306	4.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	178	3477179	5.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	161	3508921	4.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	143	3551546	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	134	3594914	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	119	3638549	3.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	155	3693590	4.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	122	3732849	3.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	152	3760839	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	141	3802988	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	130	3793231	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	127	3797834	3.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	123	3831098	3.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	234	3166928	7.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	231	3199210	7.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	192	3241467	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	221	3273969	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	212	3303059	6.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	196	3324658	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	219	3347579	6.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	197	3372310	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	199	3401460	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	197	3437306	5.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	193	3477179	5.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	194	3508921	5.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	191	3551546	5.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	184	3594914	5.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	198	3638549	5.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	211	3693590	5.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	192	3732849	5.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	240	3760839	6.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	178	3802988	4.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	179	3793231	4.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	190	3797834	5.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	187	3831098	4.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	549	3166928	17.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	576	3199210	18.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	514	3241467	15.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	547	3273969	16.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	545	3303059	16.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	537	3324658	16.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	513	3347579	15.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	549	3372310	16.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	548	3401460	16.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	543	3437306	15.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	543	3477179	15.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	570	3508921	16.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	546	3551546	15.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	567	3594914	15.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	538	3638549	14.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	539	3693590	14.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	495	3732849	13.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	551	3760839	14.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	537	3802988	14.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	536	3793231	14.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	536	3797834	14.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	566	3831098	14.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	176	3166928	5.6
