"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"1984"	"1984"	"Black or African American"	"2054-5"	"Male"	"M"	334	47388	704.8
	"Arizona"	"04"	"1984"	"1984"	"Other Race"	"2131-1"	"Female"	"F"	395	104949	376.4
	"Arizona"	"04"	"1984"	"1984"	"Other Race"	"2131-1"	"Male"	"M"	678	98508	688.3
	"Arizona"	"04"	"1984"	"1984"	"White"	"2106-3"	"Female"	"F"	9692	1408694	688.0
	"Arizona"	"04"	"1984"	"1984"	"White"	"2106-3"	"Male"	"M"	12639	1368734	923.4
	"Arizona"	"04"	"1985"	"1985"	"Black or African American"	"2054-5"	"Female"	"F"	228	45949	496.2
	"Arizona"	"04"	"1985"	"1985"	"Black or African American"	"2054-5"	"Male"	"M"	332	49661	668.5
	"Arizona"	"04"	"1985"	"1985"	"Other Race"	"2131-1"	"Female"	"F"	441	109847	401.5
	"Arizona"	"04"	"1985"	"1985"	"Other Race"	"2131-1"	"Male"	"M"	663	103145	642.8
	"Arizona"	"04"	"1985"	"1985"	"White"	"2106-3"	"Female"	"F"	10074	1461398	689.3
	"Arizona"	"04"	"1985"	"1985"	"White"	"2106-3"	"Male"	"M"	12881	1420632	906.7
	"Arizona"	"04"	"1986"	"1986"	"Black or African American"	"2054-5"	"Female"	"F"	234	48032	487.2
	"Arizona"	"04"	"1986"	"1986"	"Black or African American"	"2054-5"	"Male"	"M"	369	52169	707.3
	"Arizona"	"04"	"1986"	"1986"	"Other Race"	"2131-1"	"Female"	"F"	464	116028	399.9
	"Arizona"	"04"	"1986"	"1986"	"Other Race"	"2131-1"	"Male"	"M"	722	109179	661.3
	"Arizona"	"04"	"1986"	"1986"	"White"	"2106-3"	"Female"	"F"	10490	1515273	692.3
	"Arizona"	"04"	"1986"	"1986"	"White"	"2106-3"	"Male"	"M"	13290	1474628	901.2
	"Arizona"	"04"	"1987"	"1987"	"Black or African American"	"2054-5"	"Female"	"F"	260	50508	514.8
	"Arizona"	"04"	"1987"	"1987"	"Black or African American"	"2054-5"	"Male"	"M"	375	54732	685.2
	"Arizona"	"04"	"1987"	"1987"	"Other Race"	"2131-1"	"Female"	"F"	462	122956	375.7
	"Arizona"	"04"	"1987"	"1987"	"Other Race"	"2131-1"	"Male"	"M"	738	116066	635.8
	"Arizona"	"04"	"1987"	"1987"	"White"	"2106-3"	"Female"	"F"	11139	1570605	709.2
	"Arizona"	"04"	"1987"	"1987"	"White"	"2106-3"	"Male"	"M"	13995	1529754	914.9
	"Arizona"	"04"	"1988"	"1988"	"Black or African American"	"2054-5"	"Female"	"F"	307	52423	585.6
	"Arizona"	"04"	"1988"	"1988"	"Black or African American"	"2054-5"	"Male"	"M"	419	56822	737.4
	"Arizona"	"04"	"1988"	"1988"	"Other Race"	"2131-1"	"Female"	"F"	488	129202	377.7
	"Arizona"	"04"	"1988"	"1988"	"Other Race"	"2131-1"	"Male"	"M"	750	122326	613.1
	"Arizona"	"04"	"1988"	"1988"	"White"	"2106-3"	"Female"	"F"	11431	1611907	709.2
	"Arizona"	"04"	"1988"	"1988"	"White"	"2106-3"	"Male"	"M"	14289	1570821	909.7
	"Arizona"	"04"	"1989"	"1989"	"Black or African American"	"2054-5"	"Female"	"F"	324	54222	597.5
	"Arizona"	"04"	"1989"	"1989"	"Black or African American"	"2054-5"	"Male"	"M"	437	58777	743.5
	"Arizona"	"04"	"1989"	"1989"	"Other Race"	"2131-1"	"Female"	"F"	499	135529	368.2
	"Arizona"	"04"	"1989"	"1989"	"Other Race"	"2131-1"	"Male"	"M"	749	128660	582.2
	"Arizona"	"04"	"1989"	"1989"	"White"	"2106-3"	"Female"	"F"	11861	1646473	720.4
	"Arizona"	"04"	"1989"	"1989"	"White"	"2106-3"	"Male"	"M"	14342	1606298	892.9
	"Arizona"	"04"	"1990"	"1990"	"Black or African American"	"2054-5"	"Female"	"F"	296	55020	538.0
	"Arizona"	"04"	"1990"	"1990"	"Black or African American"	"2054-5"	"Male"	"M"	413	59645	692.4
	"Arizona"	"04"	"1990"	"1990"	"Other Race"	"2131-1"	"Female"	"F"	500	139481	358.5
	"Arizona"	"04"	"1990"	"1990"	"Other Race"	"2131-1"	"Male"	"M"	816	132699	614.9
	"Arizona"	"04"	"1990"	"1990"	"White"	"2106-3"	"Female"	"F"	12118	1662483	728.9
	"Arizona"	"04"	"1990"	"1990"	"White"	"2106-3"	"Male"	"M"	14646	1620681	903.7
	"Arizona"	"04"	"1991"	"1991"	"Black or African American"	"2054-5"	"Female"	"F"	324	58643	552.5
	"Arizona"	"04"	"1991"	"1991"	"Black or African American"	"2054-5"	"Male"	"M"	440	63206	696.1
	"Arizona"	"04"	"1991"	"1991"	"Other Race"	"2131-1"	"Female"	"F"	539	146565	367.8
	"Arizona"	"04"	"1991"	"1991"	"Other Race"	"2131-1"	"Male"	"M"	777	139114	558.5
	"Arizona"	"04"	"1991"	"1991"	"White"	"2106-3"	"Female"	"F"	12475	1710639	729.3
	"Arizona"	"04"	"1991"	"1991"	"White"	"2106-3"	"Male"	"M"	14993	1671251	897.1
	"Arizona"	"04"	"1992"	"1992"	"Black or African American"	"2054-5"	"Female"	"F"	326	61424	530.7
	"Arizona"	"04"	"1992"	"1992"	"Black or African American"	"2054-5"	"Male"	"M"	482	66004	730.3
	"Arizona"	"04"	"1992"	"1992"	"Other Race"	"2131-1"	"Female"	"F"	573	152435	375.9
	"Arizona"	"04"	"1992"	"1992"	"Other Race"	"2131-1"	"Male"	"M"	873	144699	603.3
	"Arizona"	"04"	"1992"	"1992"	"White"	"2106-3"	"Female"	"F"	12924	1765385	732.1
	"Arizona"	"04"	"1992"	"1992"	"White"	"2106-3"	"Male"	"M"	15877	1727426	919.1
	"Arizona"	"04"	"1993"	"1993"	"Black or African American"	"2054-5"	"Female"	"F"	341	64243	530.8
	"Arizona"	"04"	"1993"	"1993"	"Black or African American"	"2054-5"	"Male"	"M"	456	68886	662.0
	"Arizona"	"04"	"1993"	"1993"	"Other Race"	"2131-1"	"Female"	"F"	630	159736	394.4
	"Arizona"	"04"	"1993"	"1993"	"Other Race"	"2131-1"	"Male"	"M"	905	151327	598.0
	"Arizona"	"04"	"1993"	"1993"	"White"	"2106-3"	"Female"	"F"	14195	1829353	776.0
	"Arizona"	"04"	"1993"	"1993"	"White"	"2106-3"	"Male"	"M"	16794	1793307	936.5
	"Arizona"	"04"	"1994"	"1994"	"Black or African American"	"2054-5"	"Female"	"F"	354	68434	517.3
	"Arizona"	"04"	"1994"	"1994"	"Black or African American"	"2054-5"	"Male"	"M"	543	73216	741.6
	"Arizona"	"04"	"1994"	"1994"	"Other Race"	"2131-1"	"Female"	"F"	618	166675	370.8
	"Arizona"	"04"	"1994"	"1994"	"Other Race"	"2131-1"	"Male"	"M"	928	157373	589.7
	"Arizona"	"04"	"1994"	"1994"	"White"	"2106-3"	"Female"	"F"	14691	1906662	770.5
	"Arizona"	"04"	"1994"	"1994"	"White"	"2106-3"	"Male"	"M"	17164	1875368	915.2
	"Arizona"	"04"	"1995"	"1995"	"Black or African American"	"2054-5"	"Female"	"F"	374	72229	517.8
	"Arizona"	"04"	"1995"	"1995"	"Black or African American"	"2054-5"	"Male"	"M"	537	77561	692.4
	"Arizona"	"04"	"1995"	"1995"	"Other Race"	"2131-1"	"Female"	"F"	658	174715	376.6
	"Arizona"	"04"	"1995"	"1995"	"Other Race"	"2131-1"	"Male"	"M"	922	165095	558.5
	"Arizona"	"04"	"1995"	"1995"	"White"	"2106-3"	"Female"	"F"	15246	1985449	767.9
	"Arizona"	"04"	"1995"	"1995"	"White"	"2106-3"	"Male"	"M"	17605	1958792	898.8
	"Arizona"	"04"	"1996"	"1996"	"Black or African American"	"2054-5"	"Female"	"F"	407	75737	537.4
	"Arizona"	"04"	"1996"	"1996"	"Black or African American"	"2054-5"	"Male"	"M"	490	81678	599.9
	"Arizona"	"04"	"1996"	"1996"	"Other Race"	"2131-1"	"Female"	"F"	699	181637	384.8
	"Arizona"	"04"	"1996"	"1996"	"Other Race"	"2131-1"	"Male"	"M"	943	171530	549.8
	"Arizona"	"04"	"1996"	"1996"	"White"	"2106-3"	"Female"	"F"	15858	2051054	773.2
	"Arizona"	"04"	"1996"	"1996"	"White"	"2106-3"	"Male"	"M"	18195	2028205	897.1
	"Arizona"	"04"	"1997"	"1997"	"Black or African American"	"2054-5"	"Female"	"F"	407	78725	517.0
	"Arizona"	"04"	"1997"	"1997"	"Black or African American"	"2054-5"	"Male"	"M"	520	85156	610.6
	"Arizona"	"04"	"1997"	"1997"	"Other Race"	"2131-1"	"Female"	"F"	686	187966	365.0
	"Arizona"	"04"	"1997"	"1997"	"Other Race"	"2131-1"	"Male"	"M"	965	177047	545.1
	"Arizona"	"04"	"1997"	"1997"	"White"	"2106-3"	"Female"	"F"	16365	2113817	774.2
	"Arizona"	"04"	"1997"	"1997"	"White"	"2106-3"	"Male"	"M"	18123	2097283	864.1
	"Arizona"	"04"	"1998"	"1998"	"Black or African American"	"2054-5"	"Female"	"F"	424	81816	518.2
	"Arizona"	"04"	"1998"	"1998"	"Black or African American"	"2054-5"	"Male"	"M"	523	88873	588.5
	"Arizona"	"04"	"1998"	"1998"	"Other Race"	"2131-1"	"Female"	"F"	734	192483	381.3
	"Arizona"	"04"	"1998"	"1998"	"Other Race"	"2131-1"	"Male"	"M"	987	182166	541.8
	"Arizona"	"04"	"1998"	"1998"	"White"	"2106-3"	"Female"	"F"	16851	2177674	773.8
	"Arizona"	"04"	"1998"	"1998"	"White"	"2106-3"	"Male"	"M"	18781	2163238	868.2
	"Arkansas"	"05"	"1980"	"1980"	"Black or African American"	"2054-5"	"Female"	"F"	1912	199576	958.0
	"Arkansas"	"05"	"1980"	"1980"	"Black or African American"	"2054-5"	"Male"	"M"	2244	175178	1281.0
	"Arkansas"	"05"	"1980"	"1980"	"Other Race"	"2131-1"	"Female"	"F"	19	8988	211.4 (Unreliable)
	"Arkansas"	"05"	"1980"	"1980"	"Other Race"	"2131-1"	"Male"	"M"	16	7986	200.4 (Unreliable)
	"Arkansas"	"05"	"1980"	"1980"	"White"	"2106-3"	"Female"	"F"	8070	974190	828.4
	"Arkansas"	"05"	"1980"	"1980"	"White"	"2106-3"	"Male"	"M"	10483	922681	1136.1
	"Arkansas"	"05"	"1981"	"1981"	"Black or African American"	"2054-5"	"Female"	"F"	1647	200599	821.0
	"Arkansas"	"05"	"1981"	"1981"	"Black or African American"	"2054-5"	"Male"	"M"	2145	175837	1219.9
	"Arkansas"	"05"	"1981"	"1981"	"Other Race"	"2131-1"	"Female"	"F"	13	9489	137.0 (Unreliable)
	"Arkansas"	"05"	"1981"	"1981"	"Other Race"	"2131-1"	"Male"	"M"	21	8514	246.7
	"Arkansas"	"05"	"1981"	"1981"	"White"	"2106-3"	"Female"	"F"	8108	976119	830.6
	"Arkansas"	"05"	"1981"	"1981"	"White"	"2106-3"	"Male"	"M"	10438	923138	1130.7
	"Arkansas"	"05"	"1982"	"1982"	"Black or African American"	"2054-5"	"Female"	"F"	1653	200810	823.2
	"Arkansas"	"05"	"1982"	"1982"	"Black or African American"	"2054-5"	"Male"	"M"	2121	175623	1207.7
	"Arkansas"	"05"	"1982"	"1982"	"Other Race"	"2131-1"	"Female"	"F"	12	9744	123.2 (Unreliable)
	"Arkansas"	"05"	"1982"	"1982"	"Other Race"	"2131-1"	"Male"	"M"	20	8813	226.9
	"Arkansas"	"05"	"1982"	"1982"	"White"	"2106-3"	"Female"	"F"	8262	976727	845.9
	"Arkansas"	"05"	"1982"	"1982"	"White"	"2106-3"	"Male"	"M"	10351	922948	1121.5
	"Arkansas"	"05"	"1983"	"1983"	"Black or African American"	"2054-5"	"Female"	"F"	1809	200929	900.3
	"Arkansas"	"05"	"1983"	"1983"	"Black or African American"	"2054-5"	"Male"	"M"	2065	175570	1176.2
	"Arkansas"	"05"	"1983"	"1983"	"Other Race"	"2131-1"	"Female"	"F"	11	10119	108.7 (Unreliable)
	"Arkansas"	"05"	"1983"	"1983"	"Other Race"	"2131-1"	"Male"	"M"	14	9147	153.1 (Unreliable)
	"Arkansas"	"05"	"1983"	"1983"	"White"	"2106-3"	"Female"	"F"	8477	982369	862.9
	"Arkansas"	"05"	"1983"	"1983"	"White"	"2106-3"	"Male"	"M"	10778	927809	1161.7
	"Arkansas"	"05"	"1984"	"1984"	"Black or African American"	"2054-5"	"Female"	"F"	1793	201578	889.5
	"Arkansas"	"05"	"1984"	"1984"	"Black or African American"	"2054-5"	"Male"	"M"	2146	175787	1220.8
	"Arkansas"	"05"	"1984"	"1984"	"Other Race"	"2131-1"	"Female"	"F"	9	10469	86.0 (Unreliable)
	"Arkansas"	"05"	"1984"	"1984"	"Other Race"	"2131-1"	"Male"	"M"	14	9525	147.0 (Unreliable)
	"Arkansas"	"05"	"1984"	"1984"	"White"	"2106-3"	"Female"	"F"	8781	988796	888.0
	"Arkansas"	"05"	"1984"	"1984"	"White"	"2106-3"	"Male"	"M"	10852	933933	1162.0
	"Arkansas"	"05"	"1985"	"1985"	"Black or African American"	"2054-5"	"Female"	"F"	1870	201578	927.7
	"Arkansas"	"05"	"1985"	"1985"	"Black or African American"	"2054-5"	"Male"	"M"	2107	175794	1198.6
	"Arkansas"	"05"	"1985"	"1985"	"Other Race"	"2131-1"	"Female"	"F"	14	10941	128.0 (Unreliable)
	"Arkansas"	"05"	"1985"	"1985"	"Other Race"	"2131-1"	"Male"	"M"	9	10024	89.8 (Unreliable)
	"Arkansas"	"05"	"1985"	"1985"	"White"	"2106-3"	"Female"	"F"	9123	992554	919.1
	"Arkansas"	"05"	"1985"	"1985"	"White"	"2106-3"	"Male"	"M"	11014	937191	1175.2
	"Arkansas"	"05"	"1986"	"1986"	"Black or African American"	"2054-5"	"Female"	"F"	1839	201084	914.5
	"Arkansas"	"05"	"1986"	"1986"	"Black or African American"	"2054-5"	"Male"	"M"	2119	174901	1211.5
	"Arkansas"	"05"	"1986"	"1986"	"Other Race"	"2131-1"	"Female"	"F"	16	11392	140.4 (Unreliable)
	"Arkansas"	"05"	"1986"	"1986"	"Other Race"	"2131-1"	"Male"	"M"	16	10473	152.8 (Unreliable)
	"Arkansas"	"05"	"1986"	"1986"	"White"	"2106-3"	"Female"	"F"	9050	995516	909.1
	"Arkansas"	"05"	"1986"	"1986"	"White"	"2106-3"	"Male"	"M"	10928	939242	1163.5
	"Arkansas"	"05"	"1987"	"1987"	"Black or African American"	"2054-5"	"Female"	"F"	1838	201058	914.2
	"Arkansas"	"05"	"1987"	"1987"	"Black or African American"	"2054-5"	"Male"	"M"	2152	174913	1230.3
	"Arkansas"	"05"	"1987"	"1987"	"Other Race"	"2131-1"	"Female"	"F"	12	11867	101.1 (Unreliable)
	"Arkansas"	"05"	"1987"	"1987"	"Other Race"	"2131-1"	"Male"	"M"	21	10940	192.0
	"Arkansas"	"05"	"1987"	"1987"	"White"	"2106-3"	"Female"	"F"	9351	1000448	934.7
	"Arkansas"	"05"	"1987"	"1987"	"White"	"2106-3"	"Male"	"M"	11055	944048	1171.0
	"Arkansas"	"05"	"1988"	"1988"	"Black or African American"	"2054-5"	"Female"	"F"	1944	201001	967.2
	"Arkansas"	"05"	"1988"	"1988"	"Black or African American"	"2054-5"	"Male"	"M"	2176	174677	1245.7
	"Arkansas"	"05"	"1988"	"1988"	"Other Race"	"2131-1"	"Female"	"F"	16	12363	129.4 (Unreliable)
	"Arkansas"	"05"	"1988"	"1988"	"Other Race"	"2131-1"	"Male"	"M"	17	11418	148.9 (Unreliable)
	"Arkansas"	"05"	"1988"	"1988"	"White"	"2106-3"	"Female"	"F"	9675	1000970	966.6
	"Arkansas"	"05"	"1988"	"1988"	"White"	"2106-3"	"Male"	"M"	11076	943698	1173.7
	"Arkansas"	"05"	"1989"	"1989"	"Black or African American"	"2054-5"	"Female"	"F"	1878	201322	932.8
	"Arkansas"	"05"	"1989"	"1989"	"Black or African American"	"2054-5"	"Male"	"M"	2174	174609	1245.1
	"Arkansas"	"05"	"1989"	"1989"	"Other Race"	"2131-1"	"Female"	"F"	21	12892	162.9
	"Arkansas"	"05"	"1989"	"1989"	"Other Race"	"2131-1"	"Male"	"M"	21	11970	175.4
	"Arkansas"	"05"	"1989"	"1989"	"White"	"2106-3"	"Female"	"F"	9635	1002356	961.2
	"Arkansas"	"05"	"1989"	"1989"	"White"	"2106-3"	"Male"	"M"	10918	945550	1154.7
	"Arkansas"	"05"	"1990"	"1990"	"Black or African American"	"2054-5"	"Female"	"F"	1916	200850	953.9
	"Arkansas"	"05"	"1990"	"1990"	"Black or African American"	"2054-5"	"Male"	"M"	2188	174168	1256.3
	"Arkansas"	"05"	"1990"	"1990"	"Other Race"	"2131-1"	"Female"	"F"	18	13275	135.6 (Unreliable)
	"Arkansas"	"05"	"1990"	"1990"	"Other Race"	"2131-1"	"Male"	"M"	28	12372	226.3
	"Arkansas"	"05"	"1990"	"1990"	"White"	"2106-3"	"Female"	"F"	9675	1004340	963.3
	"Arkansas"	"05"	"1990"	"1990"	"White"	"2106-3"	"Male"	"M"	10827	947522	1142.7
	"Arkansas"	"05"	"1991"	"1991"	"Black or African American"	"2054-5"	"Female"	"F"	1948	203817	955.8
	"Arkansas"	"05"	"1991"	"1991"	"Black or African American"	"2054-5"	"Male"	"M"	2171	177042	1226.3
	"Arkansas"	"05"	"1991"	"1991"	"Other Race"	"2131-1"	"Female"	"F"	24	13200	181.8
	"Arkansas"	"05"	"1991"	"1991"	"Other Race"	"2131-1"	"Male"	"M"	32	12116	264.1
	"Arkansas"	"05"	"1991"	"1991"	"White"	"2106-3"	"Female"	"F"	9880	1016066	972.4
	"Arkansas"	"05"	"1991"	"1991"	"White"	"2106-3"	"Male"	"M"	10993	961897	1142.8
	"Arkansas"	"05"	"1992"	"1992"	"Black or African American"	"2054-5"	"Female"	"F"	1895	206905	915.9
	"Arkansas"	"05"	"1992"	"1992"	"Black or African American"	"2054-5"	"Male"	"M"	2123	180362	1177.1
	"Arkansas"	"05"	"1992"	"1992"	"Other Race"	"2131-1"	"Female"	"F"	19	13775	137.9 (Unreliable)
	"Arkansas"	"05"	"1992"	"1992"	"Other Race"	"2131-1"	"Male"	"M"	22	12674	173.6
	"Arkansas"	"05"	"1992"	"1992"	"White"	"2106-3"	"Female"	"F"	9914	1028290	964.1
	"Arkansas"	"05"	"1992"	"1992"	"White"	"2106-3"	"Male"	"M"	10983	974423	1127.1
	"Arkansas"	"05"	"1993"	"1993"	"Black or African American"	"2054-5"	"Female"	"F"	1999	210372	950.2
	"Arkansas"	"05"	"1993"	"1993"	"Black or African American"	"2054-5"	"Male"	"M"	2181	183890	1186.0
	"Arkansas"	"05"	"1993"	"1993"	"Other Race"	"2131-1"	"Female"	"F"	25	14632	170.9
	"Arkansas"	"05"	"1993"	"1993"	"Other Race"	"2131-1"	"Male"	"M"	25	13493	185.3
	"Arkansas"	"05"	"1993"	"1993"	"White"	"2106-3"	"Female"	"F"	10738	1044080	1028.5
	"Arkansas"	"05"	"1993"	"1993"	"White"	"2106-3"	"Male"	"M"	11563	990547	1167.3
	"Arkansas"	"05"	"1994"	"1994"	"Black or African American"	"2054-5"	"Female"	"F"	1880	212787	883.5
	"Arkansas"	"05"	"1994"	"1994"	"Black or African American"	"2054-5"	"Male"	"M"	2115	186278	1135.4
	"Arkansas"	"05"	"1994"	"1994"	"Other Race"	"2131-1"	"Female"	"F"	34	15325	221.9
	"Arkansas"	"05"	"1994"	"1994"	"Other Race"	"2131-1"	"Male"	"M"	36	13987	257.4
	"Arkansas"	"05"	"1994"	"1994"	"White"	"2106-3"	"Female"	"F"	10653	1059319	1005.6
	"Arkansas"	"05"	"1994"	"1994"	"White"	"2106-3"	"Male"	"M"	11587	1007214	1150.4
	"Arkansas"	"05"	"1995"	"1995"	"Black or African American"	"2054-5"	"Female"	"F"	1981	215721	918.3
	"Arkansas"	"05"	"1995"	"1995"	"Black or African American"	"2054-5"	"Male"	"M"	2178	189163	1151.4
	"Arkansas"	"05"	"1995"	"1995"	"Other Race"	"2131-1"	"Female"	"F"	30	16392	183.0
	"Arkansas"	"05"	"1995"	"1995"	"Other Race"	"2131-1"	"Male"	"M"	43	14941	287.8
	"Arkansas"	"05"	"1995"	"1995"	"White"	"2106-3"	"Female"	"F"	10812	1074991	1005.8
	"Arkansas"	"05"	"1995"	"1995"	"White"	"2106-3"	"Male"	"M"	11658	1024627	1137.8
	"Arkansas"	"05"	"1996"	"1996"	"Black or African American"	"2054-5"	"Female"	"F"	1865	219020	851.5
	"Arkansas"	"05"	"1996"	"1996"	"Black or African American"	"2054-5"	"Male"	"M"	2031	193018	1052.2
	"Arkansas"	"05"	"1996"	"1996"	"Other Race"	"2131-1"	"Female"	"F"	24	17517	137.0
	"Arkansas"	"05"	"1996"	"1996"	"Other Race"	"2131-1"	"Male"	"M"	35	16120	217.1
	"Arkansas"	"05"	"1996"	"1996"	"White"	"2106-3"	"Female"	"F"	10997	1087746	1011.0
	"Arkansas"	"05"	"1996"	"1996"	"White"	"2106-3"	"Male"	"M"	11582	1039823	1113.8
	"Arkansas"	"05"	"1997"	"1997"	"Black or African American"	"2054-5"	"Female"	"F"	1981	221310	895.1
	"Arkansas"	"05"	"1997"	"1997"	"Black or African American"	"2054-5"	"Male"	"M"	2070	195536	1058.6
	"Arkansas"	"05"	"1997"	"1997"	"Other Race"	"2131-1"	"Female"	"F"	44	18516	237.6
	"Arkansas"	"05"	"1997"	"1997"	"Other Race"	"2131-1"	"Male"	"M"	49	17132	286.0
	"Arkansas"	"05"	"1997"	"1997"	"White"	"2106-3"	"Female"	"F"	11743	1097698	1069.8
	"Arkansas"	"05"	"1997"	"1997"	"White"	"2106-3"	"Male"	"M"	11957	1052061	1136.5
	"Arkansas"	"05"	"1998"	"1998"	"Black or African American"	"2054-5"	"Female"	"F"	1986	223662	887.9
	"Arkansas"	"05"	"1998"	"1998"	"Black or African American"	"2054-5"	"Male"	"M"	2080	197783	1051.7
	"Arkansas"	"05"	"1998"	"1998"	"Other Race"	"2131-1"	"Female"	"F"	51	19480	261.8
	"Arkansas"	"05"	"1998"	"1998"	"Other Race"	"2131-1"	"Male"	"M"	44	17888	246.0
	"Arkansas"	"05"	"1998"	"1998"	"White"	"2106-3"	"Female"	"F"	11638	1106003	1052.3
	"Arkansas"	"05"	"1998"	"1998"	"White"	"2106-3"	"Male"	"M"	11711	1062748	1102.0
	"California"	"06"	"1980"	"1980"	"Black or African American"	"2054-5"	"Female"	"F"	5808	938741	618.7
	"California"	"06"	"1980"	"1980"	"Black or African American"	"2054-5"	"Male"	"M"	7791	900380	865.3
	"California"	"06"	"1980"	"1980"	"Other Race"	"2131-1"	"Female"	"F"	1754	772781	227.0
	"California"	"06"	"1980"	"1980"	"Other Race"	"2131-1"	"Male"	"M"	2737	748458	365.7
	"California"	"06"	"1980"	"1980"	"White"	"2106-3"	"Female"	"F"	79230	10318654	767.8
	"California"	"06"	"1980"	"1980"	"White"	"2106-3"	"Male"	"M"	89304	10050169	888.6
	"California"	"06"	"1981"	"1981"	"Black or African American"	"2054-5"	"Female"	"F"	5875	960423	611.7
	"California"	"06"	"1981"	"1981"	"Black or African American"	"2054-5"	"Male"	"M"	7755	923699	839.6
	"California"	"06"	"1981"	"1981"	"Other Race"	"2131-1"	"Female"	"F"	1852	880946	210.2
	"California"	"06"	"1981"	"1981"	"Other Race"	"2131-1"	"Male"	"M"	2841	852609	333.2
	"California"	"06"	"1981"	"1981"	"White"	"2106-3"	"Female"	"F"	78660	10477140	750.8
	"California"	"06"	"1981"	"1981"	"White"	"2106-3"	"Male"	"M"	88004	10249456	858.6
	"California"	"06"	"1982"	"1982"	"Black or African American"	"2054-5"	"Female"	"F"	6079	979017	620.9
	"California"	"06"	"1982"	"1982"	"Black or African American"	"2054-5"	"Male"	"M"	7825	944741	828.3
	"California"	"06"	"1982"	"1982"	"Other Race"	"2131-1"	"Female"	"F"	1984	966961	205.2
	"California"	"06"	"1982"	"1982"	"Other Race"	"2131-1"	"Male"	"M"	3156	936728	336.9
	"California"	"06"	"1982"	"1982"	"White"	"2106-3"	"Female"	"F"	80060	10616837	754.1
	"California"	"06"	"1982"	"1982"	"White"	"2106-3"	"Male"	"M"	89367	10425899	857.2
	"California"	"06"	"1983"	"1983"	"Black or African American"	"2054-5"	"Female"	"F"	6062	998613	607.0
	"California"	"06"	"1983"	"1983"	"Black or African American"	"2054-5"	"Male"	"M"	7728	965287	800.6
	"California"	"06"	"1983"	"1983"	"Other Race"	"2131-1"	"Female"	"F"	2319	1043425	222.2
	"California"	"06"	"1983"	"1983"	"Other Race"	"2131-1"	"Male"	"M"	3532	1008515	350.2
	"California"	"06"	"1983"	"1983"	"White"	"2106-3"	"Female"	"F"	80575	10769495	748.2
	"California"	"06"	"1983"	"1983"	"White"	"2106-3"	"Male"	"M"	88226	10613108	831.3
	"California"	"06"	"1984"	"1984"	"Black or African American"	"2054-5"	"Female"	"F"	6388	1014650	629.6
	"California"	"06"	"1984"	"1984"	"Black or African American"	"2054-5"	"Male"	"M"	8232	984166	836.4
	"California"	"06"	"1984"	"1984"	"Other Race"	"2131-1"	"Female"	"F"	2672	1121650	238.2
	"California"	"06"	"1984"	"1984"	"Other Race"	"2131-1"	"Male"	"M"	3766	1083189	347.7
	"California"	"06"	"1984"	"1984"	"White"	"2106-3"	"Female"	"F"	83378	10895732	765.2
	"California"	"06"	"1984"	"1984"	"White"	"2106-3"	"Male"	"M"	91095	10782464	844.8
	"California"	"06"	"1985"	"1985"	"Black or African American"	"2054-5"	"Female"	"F"	6674	1032864	646.2
	"California"	"06"	"1985"	"1985"	"Black or African American"	"2054-5"	"Male"	"M"	8487	1005110	844.4
	"California"	"06"	"1985"	"1985"	"Other Race"	"2131-1"	"Female"	"F"	3011	1205566	249.8
	"California"	"06"	"1985"	"1985"	"Other Race"	"2131-1"	"Male"	"M"	4419	1163839	379.7
	"California"	"06"	"1985"	"1985"	"White"	"2106-3"	"Female"	"F"	85798	11077075	774.6
	"California"	"06"	"1985"	"1985"	"White"	"2106-3"	"Male"	"M"	93522	11004058	849.9
	"California"	"06"	"1986"	"1986"	"Black or African American"	"2054-5"	"Female"	"F"	6800	1056121	643.9
	"California"	"06"	"1986"	"1986"	"Black or African American"	"2054-5"	"Male"	"M"	9086	1031816	880.6
	"California"	"06"	"1986"	"1986"	"Other Race"	"2131-1"	"Female"	"F"	2992	1293775	231.3
	"California"	"06"	"1986"	"1986"	"Other Race"	"2131-1"	"Male"	"M"	4559	1247937	365.3
	"California"	"06"	"1986"	"1986"	"White"	"2106-3"	"Female"	"F"	86001	11275039	762.8
	"California"	"06"	"1986"	"1986"	"White"	"2106-3"	"Male"	"M"	93855	11245004	834.6
	"California"	"06"	"1987"	"1987"	"Black or African American"	"2054-5"	"Female"	"F"	7348	1080791	679.9
	"California"	"06"	"1987"	"1987"	"Black or African American"	"2054-5"	"Male"	"M"	9430	1058766	890.7
	"California"	"06"	"1987"	"1987"	"Other Race"	"2131-1"	"Female"	"F"	3250	1381945	235.2
	"California"	"06"	"1987"	"1987"	"Other Race"	"2131-1"	"Male"	"M"	4923	1333090	369.3
	"California"	"06"	"1987"	"1987"	"White"	"2106-3"	"Female"	"F"	88627	11483339	771.8
	"California"	"06"	"1987"	"1987"	"White"	"2106-3"	"Male"	"M"	95846	11496647	833.7
	"California"	"06"	"1988"	"1988"	"Black or African American"	"2054-5"	"Female"	"F"	7721	1106327	697.9
	"California"	"06"	"1988"	"1988"	"Black or African American"	"2054-5"	"Male"	"M"	9525	1086496	876.7
	"California"	"06"	"1988"	"1988"	"Other Race"	"2131-1"	"Female"	"F"	3705	1473437	251.5
