"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	2181	3433000	63.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	2205	3513004	62.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	2293	3606372	63.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	2432	3693320	65.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	2545	3777273	67.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	2567	3878785	66.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	2594	3964324	65.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	2727	4020768	67.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	2728	4131608	66.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	2869	4151230	69.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	2851	4184856	68.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	2921	4224079	69.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	12	2575403	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	16	2642990	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	18	2754312	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	13	2838316	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	13	2918670	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	23	2993098	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	20	3063359	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	12	3141259	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	21	3227239	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	20	3326597	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	23	3433000	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	20	3513004	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	21	3606372	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	22	3693320	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	17	3777273	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	24	3878785	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	23	3964324	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	20	4020768	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	26	4131608	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	26	4151230	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	24	4184856	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	24	4224079	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	15	2575403	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	25	2642990	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	20	2754312	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	17	2838316	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	28	2918670	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	22	2993098	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	23	3063359	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	19	3141259	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	12	3227239	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	26	3326597	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	22	3433000	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	24	3513004	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	17	3606372	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	19	3693320	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	28	3777273	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	33	3878785	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	27	3964324	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	26	4020768	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	18	4131608	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	27	4151230	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	24	4184856	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	12	4224079	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	82	2575403	3.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	68	2642990	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	66	2754312	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	73	2838316	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	98	2918670	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	105	2993098	3.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	73	3063359	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	82	3141259	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	73	3227239	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	79	3326597	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	77	3433000	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	103	3513004	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	95	3606372	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	93	3693320	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	109	3777273	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	100	3878785	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	114	3964324	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	112	4020768	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	111	4131608	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	123	4151230	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	102	4184856	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	104	4224079	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	174	2575403	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	163	2642990	6.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	189	2754312	6.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	180	2838316	6.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	209	2918670	7.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	203	2993098	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	205	3063359	6.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	229	3141259	7.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	215	3227239	6.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	213	3326597	6.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	234	3433000	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	243	3513004	6.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	244	3606372	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	245	3693320	6.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	248	3777273	6.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	233	3878785	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	231	3964324	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	242	4020768	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	274	4131608	6.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	236	4151230	5.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	249	4184856	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	295	4224079	7.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	53	2575403	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	48	2642990	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	66	2754312	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	59	2838316	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	67	2918670	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	71	2993098	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	81	3063359	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	85	3141259	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	91	3227239	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	86	3326597	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	109	3433000	3.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	92	3513004	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	109	3606372	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	127	3693320	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	142	3777273	3.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	144	3878785	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	144	3964324	3.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	138	4020768	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	151	4131608	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	142	4151230	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	162	4184856	3.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	169	4224079	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	70	2575403	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	90	2642990	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	108	2754312	3.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	103	2838316	3.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	111	2918670	3.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	110	2993098	3.7
