"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	72	3802988	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	104	3793231	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	82	3797834	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	8801	3831098	229.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	5471	3166928	172.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	5539	3199210	173.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	5325	3241467	164.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	5356	3273969	163.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	5357	3303059	162.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	5217	3324658	156.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	5097	3347579	152.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	5033	3372310	149.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	5160	3401460	151.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	5110	3437306	148.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	5301	3477179	152.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	5401	3508921	153.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	5277	3551546	148.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	5283	3594914	147.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	5309	3638549	145.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	5440	3693590	147.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	5245	3732849	140.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	5502	3760839	146.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	5320	3802988	139.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	5233	3793231	138.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	5185	3797834	136.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	5169	3831098	134.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	137	3166928	4.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	147	3199210	4.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	133	3241467	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	133	3273969	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	121	3303059	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	137	3324658	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	136	3347579	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	97	3372310	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	140	3401460	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	117	3437306	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	109	3477179	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	108	3508921	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	112	3551546	3.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	113	3594914	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	122	3638549	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	105	3693590	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	99	3732849	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	108	3760839	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	115	3802988	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	107	3793231	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	110	3797834	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	95	3831098	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	236	3166928	7.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	203	3199210	6.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	220	3241467	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	194	3273969	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	198	3303059	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	184	3324658	5.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	173	3347579	5.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	184	3372310	5.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	154	3401460	4.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	157	3437306	4.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	178	3477179	5.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	161	3508921	4.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	143	3551546	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	134	3594914	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	119	3638549	3.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	155	3693590	4.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	122	3732849	3.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	152	3760839	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	141	3802988	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	130	3793231	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	127	3797834	3.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	123	3831098	3.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	234	3166928	7.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	231	3199210	7.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	192	3241467	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	221	3273969	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	212	3303059	6.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	196	3324658	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	219	3347579	6.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	197	3372310	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	199	3401460	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	197	3437306	5.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	193	3477179	5.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	194	3508921	5.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	191	3551546	5.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	184	3594914	5.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	198	3638549	5.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	211	3693590	5.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	192	3732849	5.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	240	3760839	6.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	178	3802988	4.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	179	3793231	4.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	190	3797834	5.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	187	3831098	4.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	549	3166928	17.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	576	3199210	18.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	514	3241467	15.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	547	3273969	16.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	545	3303059	16.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	537	3324658	16.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	513	3347579	15.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	549	3372310	16.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	548	3401460	16.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	543	3437306	15.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	543	3477179	15.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	570	3508921	16.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	546	3551546	15.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	567	3594914	15.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	538	3638549	14.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	539	3693590	14.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	495	3732849	13.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	551	3760839	14.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	537	3802988	14.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	536	3793231	14.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	536	3797834	14.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	566	3831098	14.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	176	3166928	5.6
